factset_ultimate_parent_entity_id,ultimate_parent_name,Ult_Parent_Entity_Type,rel_type_desc,factset_entity_id,Name,Entity_Type
06JLZM-E,GP Investments Ltd.,Public Company,IS_PARENT_OF,00930H-E,BR Properties SA,Public_Company
000X16-E,Stryker Corp.,Public Company,IS_PARENT_OF,00934M-E,"Invuity, Inc.",Subsidiary
07CS1H-E,Challenger Energy Group Plc,Public Company,IS_PARENT_OF,009398-E,Columbus Energy Resources Plc,Subsidiary
05JG6R-E,Century City International Holdings Ltd.,Public Company,IS_PARENT_OF,0093H6-E,Regal Real Estate Investment Trust,Public_Company
0011GH-E,"Brookfield Asset Management, Inc.",Public Company,IS_PARENT_OF,0093RG-E,alstria office REIT-AG,Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,0093SC-E,CITIC Telecom International Holdings Ltd.,Public_Company
09VXBZ-E,GCM Mining Corp.,Public Company,IS_PARENT_OF,0093TD-E,Gold X Mining Corp.,Subsidiary
074Z2H-E,St. Peter Port Investment Management Ltd.,Private Company,IS_PARENT_OF,009425-E,St. Peter Port Capital Ltd.,Private_Eq_Fd_Alt_Invt
0GMHQ0-E,DXC Technology Co.,Public Company,IS_PARENT_OF,00942M-E,Xchanging Ltd.,Extinct
05LT05-E,Government of China,Government,IS_PARENT_OF,00947S-E,CPFL Energias Renováveis SA,Subsidiary
0D5LZZ-E,"Rockwell Holdco, Inc.",Holding Company,IS_PARENT_OF,0094FS-E,"EnergySolutions of Utah, Inc.",Subsidiary
001ZGF-E,"Enbridge, Inc.",Public Company,IS_PARENT_OF,0094L0-E,Spectra Energy Partners LP,Subsidiary
0KFBRC-E,Prisma Capital Ltda.,Private Company,IS_PARENT_OF,0095BM-E,Óleo e Gás Participações SA,Subsidiary
0L70Q2-E,"Dynatrace, Inc.",Public Company,IS_PARENT_OF,0095C8-E,Dynatrace LLC,Subsidiary
09MW6Y-E,Renesas Electronics Corp.,Public Company,IS_PARENT_OF,0095K7-E,Adesto Technologies Corp.,Subsidiary
003584-E,Canadian Natural Resources Ltd.,Public Company,IS_PARENT_OF,0095MK-E,Painted Pony Energy Ltd.,Subsidiary
05VHQ0-E,Donalink Ltd.,Private Company,IS_PARENT_OF,009620-E,Fertilizantes Heringer SA,Public_Company
05LT05-E,Government of China,Government,IS_PARENT_OF,009647-E,China CITIC Bank Corp. Ltd.,Public_Company
07C0X7-E,PT Bayan Resources Tbk,Public Company,IS_PARENT_OF,009697-E,Kangaroo Resources Pty Ltd.,Subsidiary
08BY95-E,Elephant Capital LLP,Private Company,IS_PARENT_OF,0096R1-E,Elephant Capital Plc,Private_Eq_Fd_Alt_Invt
002S9J-E,ON Semiconductor Corp.,Public Company,IS_PARENT_OF,0096VN-E,"GT Advanced Technologies, Inc.",Subsidiary
05HXQ5-E,Daio Paper Corp.,Public Company,IS_PARENT_OF,009701-E,Santher - Fábrica de Papel Santa Therezinha SA,Subsidiary
0MW3HT-E,ParshipMeet Holding GmbH,Holding Company,IS_PARENT_OF,00972T-E,Parship Group GmbH,Subsidiary
05HWBW-E,FUJIFILM Holdings Corp.,Public Company,IS_PARENT_OF,009853-E,CSG Ltd.,Subsidiary
06SRGX-E,Mondi Plc,Public Company,IS_PARENT_OF,00985J-E,Mondi Powerflute Oy,Subsidiary
080H03-E,Nautel Ltd.,Private Company,IS_PARENT_OF,0098HQ-E,"LookingGlass Cyber Solutions, Inc.",Subsidiary
003G89-E,Novo Nordisk A/S,Public Company,IS_PARENT_OF,0098J6-E,"Dicerna Pharmaceuticals, Inc.",Subsidiary
0G6PFD-E,Allan & Gill Gray Foundation,Foundation/Endowment,IS_PARENT_OF,0098KC-E,Orbis Holdings Trust,Trust_Trustee
0069K6-E,Anchorage Advisors Management LLC,Private Company,IS_PARENT_OF,0098KG-E,Slater & Gordon Ltd.,Public_Company
06QMYS-E,"Carestream Health, Inc.",Holding Company,IS_PARENT_OF,00994M-E,"Carestream Health Holdings, Inc.",Subsidiary
000C28-E,American Vanguard Corp.,Public Company,IS_PARENT_OF,0099D9-E,"TyraTech, Inc.",Subsidiary
06Q5QG-E,Dragon Capital LLC,Holding Company,IS_PARENT_OF,0099RV-E,Dragon Ukrainian Properties & Development Plc,Private_Eq_Fd_Alt_Invt
00FD8L-E,Liberty Global Plc,Public Company,IS_PARENT_OF,009BNZ-E,Virgin Group Holdings Ltd.,Subsidiary
06XY1W-E,Grupo Corporativo Landon SL,Holding Company,IS_PARENT_OF,009BRJ-E,Almirall SA,Public_Company
05JBYQ-E,St. Barbara Ltd.,Public Company,IS_PARENT_OF,009BVM-E,Excelsior Gold Ltd.,Subsidiary
0HCFK2-E,MNA Capital Pte Ltd.,Private Company,IS_PARENT_OF,009C0G-E,ThomasLloyd Group Ltd.,Subsidiary
0610BG-E,"M3, Inc.",Public Company,IS_PARENT_OF,009CD1-E,"RichRelevance, Inc.",Subsidiary
066GLC-E,MSC Mediterranean Shipping Company SA,Private Company,IS_PARENT_OF,009CHM-E,Log-In Logistica Intermodal SA,Public_Company
05MF18-E,Fullshare Holdings Ltd.,Public Company,IS_PARENT_OF,009CM0-E,"China High Speed Transmission Equipment Group Co., Ltd.",Public_Company
0PVSZ8-E,Allkem Ltd.,Public Company,IS_PARENT_OF,009D3H-E,Advantage Lithium Corp.,Subsidiary
05KVQ5-E,Cosan SA,Public Company,IS_PARENT_OF,009D3P-E,Cosan Ltd.,Extinct
0H1GM1-E,Essity AB,Public Company,IS_PARENT_OF,009D6J-E,Vinda International Holdings Ltd.,Public_Company
0D90G0-E,Vine Alternative Investments Group LLC,Private Company,IS_PARENT_OF,009DBQ-E,EuropaCorp SA,Public_Company
0GZN8P-E,"Select Energy Services, Inc.",Public Company,IS_PARENT_OF,009DC4-E,"Nuverra Environmental Solutions, Inc.",Subsidiary
000KJ3-E,"Fiserv, Inc.",Public Company,IS_PARENT_OF,009DJW-E,Monitise Ltd.,Subsidiary
05HWW3-E,New World Development Co. Ltd.,Public Company,IS_PARENT_OF,009DJY-E,New World Department Store China Ltd.,Public_Company
06F38K-E,Fosun International Holdings Ltd.,Private Company,IS_PARENT_OF,009DQF-E,Fosun International Ltd.,Public_Company
0G4XWR-E,Inflection Management Corp. Ltd.,Private Company,IS_PARENT_OF,009FY5-E,Superglass Holdings Ltd.,Subsidiary
07CD40-E,Maxon Ltd.,Private Company,IS_PARENT_OF,009G2K-E,Vimetco NV,Subsidiary
0N5Q6V-E,Third Point LP,Private Company,IS_PARENT_OF,009GL2-E,Third Point Investors Ltd.,Mutual_Fd_Closed_End
07HBR5-E,State of Bavaria,Government,IS_PARENT_OF,009GP8-E,Flughafen München GmbH,Subsidiary
0CP5RC-E,Africa Opportunity Partners Ltd.,Private Company,IS_PARENT_OF,009GWP-E,Africa Opportunity Fund Ltd.,Mutual_Fd_Closed_End
0H5MQH-E,New Wuxi Life Science Holdings Ltd.,Private Company,IS_PARENT_OF,009H5D-E,"Wuxi PharmaTech (Cayman), Inc.",Subsidiary
06NXWY-E,State of Rhineland-Palatinate,Government,IS_PARENT_OF,009H5X-E,Investitions- und Strukturbank Rheinland-Pfalz (ISB),Subsidiary
0011GH-E,"Brookfield Asset Management, Inc.",Public Company,IS_PARENT_OF,009HF5-E,Oaktree Capital Group LLC,Subsidiary
070H00-E,Province of Khyber Pakhtunkhwa,Government,IS_PARENT_OF,009HKC-E,Bank of Khyber,Public_Company
06W6D4-E,Symphony Investment Holdings Ltd.,Private Company,IS_PARENT_OF,009HN0-E,Symphony International Holdings Ltd.,Private_Eq_Fd_Alt_Invt
08HSZ9-E,Oakley Capital Management (Bermuda) Ltd.,Private Company,IS_PARENT_OF,009J77-E,Oakley Capital Investments Ltd.,Private_Eq_Fd_Alt_Invt
06C8FT-E,"Supernus Pharmaceuticals, Inc.",Public Company,IS_PARENT_OF,009JKW-E,"Adamas Pharmaceuticals, Inc.",Subsidiary
08G8B2-E,Algeco Holding SARL,Private Company,IS_PARENT_OF,009JQW-E,Modulaire Global SARL,Subsidiary
000LS9-E,"D.R. Horton, Inc.",Public Company,IS_PARENT_OF,009JTN-E,Forestar Group Inc.,Public_Company
0H30G7-E,NEPI Rockcastle Plc,Public Company,IS_PARENT_OF,009KG5-E,New Europe Property Investments Plc,Subsidiary
000N1N-E,International Business Machines Corp.,Public Company,IS_PARENT_OF,009L0W-E,"SevOne, Inc.",Subsidiary
09N0D4-E,Centerenergyholding JSC,Public Company,IS_PARENT_OF,009LD9-E,The Second Generation Co of the Wholesale Power Market PJSC,Public_Company
0DL4X1-E,Antero Midstream Corp.,Public Company,IS_PARENT_OF,009LF4-E,Antero Midstream Partners LP,Subsidiary
0NT7B4-E,"Apollo Global Management, Inc.",Public Company,IS_PARENT_OF,009LPG-E,"Apollo Asset Management, Inc.",Subsidiary
0G9J2T-E,Media & Games Invest SE,Public Company,IS_PARENT_OF,009LY7-E,"Verve Group, Inc.",Subsidiary
000SY8-E,Oracle Corp.,Public Company,IS_PARENT_OF,009M14-E,"Opower, Inc.",Subsidiary
0032YX-E,Seagen Inc.,Public Company,IS_PARENT_OF,009M3C-E,Cascadian Therapeutics LLC,Subsidiary
0FZ5X5-E,Solarpark Blautal GmbH,Private Company,IS_PARENT_OF,009M6N-E,centrotherm international AG,Public_Company
05J2GF-E,"Great Wall Enterprise Co., Ltd.",Public Company,IS_PARENT_OF,009MM3-E,DaChan Food (Asia) Ltd.,Public_Company
05JXMX-E,State of Niederösterreich,Government,IS_PARENT_OF,009MQQ-E,HYPO NOE Landesbank für Niederösterreich und Wien AG,Subsidiary
000JT0-E,First Merchants Corp. (Indiana),Public Company,IS_PARENT_OF,009MT6-E,"Level One Bancorp, Inc.",Extinct
0GDQ05-E,Sitel Group,Holding Company,IS_PARENT_OF,009NTX-E,Sitel Worldwide Corp.,Subsidiary
0G58V2-E,Exponential Fortune Group Ltd.,Private Company,IS_PARENT_OF,009PBF-E,Goldstream Investment Ltd.,Public_Company
0DWHR7-E,"Fifth Street Asset Management, Inc.",Private Company,IS_PARENT_OF,009PPJ-E,Oaktree Specialty Lending Corp.,Private_Eq_Fd_Alt_Invt
0D0RZZ-E,Crest Energy International LLC,Private Company,IS_PARENT_OF,009PZD-E,WesternZagros Resources ULC,Subsidiary
06ZPRF-E,Alibaba Group Holding Ltd.,Public Company,IS_PARENT_OF,009Q31-E,Alibaba.com Ltd.,Subsidiary
05W51M-E,Gek Poh (Holdings) Sdn. Bhd.,Private Company,IS_PARENT_OF,009Q3H-E,Hap Seng Plantations Holdings Bhd.,Public_Company
0011BD-E,Telefonaktiebolaget LM Ericsson,Public Company,IS_PARENT_OF,009QJ6-E,"CradlePoint, Inc.",Subsidiary
05VJM5-E,A. Menarini Industrie Farmaceutiche Riunite SRL,Private Company,IS_PARENT_OF,009QKB-E,"Stemline Therapeutics, Inc.",Subsidiary
0NG5C5-E,"View, Inc.",Public Company,IS_PARENT_OF,009QQF-E,View Operating Corp.,Subsidiary
001T4T-E,"Ingredion, Inc.",Public Company,IS_PARENT_OF,009R19-E,PureCircle Ltd.,Subsidiary
001Z2Y-E,HarbourVest Partners LLC,Private Company,IS_PARENT_OF,009R8Q-E,HarbourVest Global Private Equity Ltd.,Private_Eq_Fd_Alt_Invt
0G8KS0-E,Varex Imaging Corp.,Public Company,IS_PARENT_OF,009RCR-E,MeVis Medical Solutions AG,Public_Company
0NH00D-E,Rocky Mountain Equipment Alberta Ltd.,Holding Company,IS_PARENT_OF,009RG7-E,"Rocky Mountain Dealerships, Inc.",Extinct
0052RX-E,Ashmore Group Plc,Public Company,IS_PARENT_OF,009RJ1-E,Ashmore Global Opportunities Ltd.,Extinct
05HK4J-E,Government of Kuwait,Government,IS_PARENT_OF,009RPS-E,"FinanceIt Canada, Inc.",Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,009RZ5-E,Sinotrans Shipping Ltd.,Subsidiary
0602PF-E,VN Capital Management LLC,Private Company,IS_PARENT_OF,009S0G-E,Ceres Global Ag Corp.,Public_Company
07BQGW-E,City of Jinan,Government,IS_PARENT_OF,009S65-E,Sinotruk Hong Kong Ltd.,Public_Company
0646QK-E,The Washington Cos.,Private Company,IS_PARENT_OF,009SKZ-E,Dominion Diamond Mines ULC,Subsidiary
05LTYY-E,Brozent Holdings Ltd.,Private Company,IS_PARENT_OF,009SSN-E,Nando's Chickenland Ltd.,Subsidiary
05LT05-E,Government of China,Government,IS_PARENT_OF,009SWP-E,China Railway Group Ltd.,Public_Company
002ZC8-E,"Rho Capital Partners, Inc.",Private Company,IS_PARENT_OF,009T6G-E,Rho Ventures VI LP,Venture_Capital_Fund
05MM8W-E,"Pacira Biosciences, Inc.",Public Company,IS_PARENT_OF,009T7W-E,"Flexion Therapeutics, Inc.",Subsidiary
0PH5VW-E,"Mattress Firm Group, Inc.",Holding Company,IS_PARENT_OF,009TG5-E,Mattress Firm Holding Corp.,Subsidiary
05HX66-E,Uni-President Enterprises Corp.,Public Company,IS_PARENT_OF,009TNJ-E,Uni-President China Holdings Ltd.,Public_Company
0DH8TD-E,Zafin Labs Technologies Ltd.,Holding Company,IS_PARENT_OF,009TP4-E,FinancialCAD Corp.,Subsidiary
05JZZW-E,"BYD Co., Ltd.",Public Company,IS_PARENT_OF,009TSR-E,"BYD Electronic (International) Co., Ltd.",Public_Company
05HWGS-E,Nippon Yusen KK,Public Company,IS_PARENT_OF,009TTN-E,TASCO Bhd.,Public_Company
0C3PQN-E,SLR Capital Partners LLC,Private Company,IS_PARENT_OF,009TYV-E,SLR Investment Corp.,Private_Eq_Fd_Alt_Invt
009WKF-E,Avation Plc,Public Company,IS_PARENT_OF,009V5V-E,Capital Lease Aviation Ltd.,Subsidiary
00DFJY-E,"Enova International, Inc.",Public Company,IS_PARENT_OF,009V77-E,"On Deck Capital, Inc.",Subsidiary
05ZNMJ-E,Aker ASA,Public Company,IS_PARENT_OF,009V8S-E,Philly Shipyard ASA,Public_Company
002GQY-E,"Puget Energy, Inc.",Holding Company,IS_PARENT_OF,009VB4-E,Puget Holdings LLC,Subsidiary
0CMBQR-E,BillerudKorsnäs AB,Public Company,IS_PARENT_OF,009VS2-E,Verso Corp.,Subsidiary
0GZYJ5-E,Payapps Co.,Holding Company,IS_PARENT_OF,009VZ7-E,Hart Business Solutions LLC,Subsidiary
05JBYM-E,Playmates Holdings Ltd.,Public Company,IS_PARENT_OF,009W5H-E,Playmates Toys Ltd.,Public_Company
05MW0G-E,Culligan International Co.,Holding Company,IS_PARENT_OF,009WJ5-E,AquaVenture Holdings Ltd.,Subsidiary
060KXJ-E,Emprise Capital Corp.,Private Company,IS_PARENT_OF,009WT5-E,"Silver Phoenix Resources, Inc.",Public_Company
000DGQ-E,CECO Environmental Corp.,Public Company,IS_PARENT_OF,009X01-E,"PMFG, Inc.",Subsidiary
00D7GM-E,OpenX Software Ltd.,Holding Company,IS_PARENT_OF,009XHN-E,OpenX Ltd.,Subsidiary
0CPL67-E,InMobi Pte Ltd.,Holding Company,IS_PARENT_OF,009XP1-E,"Xandr, Inc.",Subsidiary
009XZQ-E,Potter Electric Signal Co. LLC,Holding Company,IS_PARENT_OF,009XZR-E,Potter Holdings LLC,Subsidiary
00B213-E,China Evergrande Group,Public Company,IS_PARENT_OF,009YKT-E,China Evergrande New Energy Vehicle Group Ltd.,Public_Company
0PXFLY-E,NuScale Power Corp.,Public Company,IS_PARENT_OF,009ZLQ-E,NuScale Power LLC,Holding_Company
06JP5R-E,"MSCI, Inc.",Public Company,IS_PARENT_OF,009ZQR-E,"Real Capital Analytics, Inc.",Subsidiary
05HTM3-E,"AGC, Inc. (Japan)",Public Company,IS_PARENT_OF,00B08J-E,AGC Biologics SpA,Subsidiary
05P1Q9-E,Government of Chile,Government,IS_PARENT_OF,00B0WF-E,Empresa de Transporte de Pasajeros Metro SA,Government
0CGZ71-E,Agrosuper SA,Private Company,IS_PARENT_OF,00B15R-E,Empresas AquaChile SA,Public_Company
0HBJB2-E,"Borqs Technologies, Inc.",Public Company,IS_PARENT_OF,00B16W-E,Borqs Beijing,Subsidiary
07HGT9-E,City of Santiago (Chile),Government,IS_PARENT_OF,00B17W-E,Buses Metropolitana SA,Subsidiary
0MVKX4-E,GFH HFEVA LLC,Holding Company,IS_PARENT_OF,00B1P3-E,Citadel Enterprise Americas LLC,Subsidiary
0LQ163-E,"Tairui Mining, Inc.",Private Company,IS_PARENT_OF,00B269-E,Western Potash Corp.,Subsidiary
0DWJMV-E,Galderma Holding SA,Holding Company,IS_PARENT_OF,00B2MB-E,Galderma Pharma SA,Subsidiary
00DPHM-E,"Forma Therapeutics Holdings, Inc.",Public Company,IS_PARENT_OF,00B2S4-E,"FORMA Therapeutics, Inc.",Subsidiary
07GDM0-E,Nalanda Capital Pte Ltd.,Private Company,IS_PARENT_OF,00B2V4-E,Nalanda India Fund Ltd.,Private_Eq_Fd_Alt_Invt
00975S-E,"LPL Financial Holdings, Inc.",Public Company,IS_PARENT_OF,00B346-E,LPL Financial LLC,Subsidiary
0MBKLW-E,"Watermark Lodging Trust, Inc.",Public Company,IS_PARENT_OF,00B353-E,WLT CWI 1 LLC,Subsidiary
0RDZ05-E,"Warner Bros. Discovery, Inc.",Public Company,IS_PARENT_OF,00B36T-E,"Scripps Networks Interactive, Inc.",Subsidiary
05HXHB-E,Industrias Peñoles SAB de CV,Public Company,IS_PARENT_OF,00B49F-E,Fresnillo Plc,Public_Company
063S2Q-E,"DataDirect Networks, Inc.",Private Company,IS_PARENT_OF,00B49S-E,"Nexenta Systems, Inc.",Subsidiary
0NT7B4-E,"Apollo Global Management, Inc.",Public Company,IS_PARENT_OF,00B5LY-E,"Rackspace Technology Global, Inc.",Subsidiary
0D5D2C-E,"Vera Whole Health, Inc.",Holding Company,IS_PARENT_OF,00B5RQ-E,"Castlight Health, Inc.",Subsidiary
05G2MG-E,Aviva Plc,Public Company,IS_PARENT_OF,00B60W-E,Friends Life Group Ltd.,Extinct
003JML-E,Asia Cement Corp.,Public Company,IS_PARENT_OF,00B67V-E,Asia Cement (China) Holdings Corp.,Public_Company
002Q0G-E,Exxon Mobil Corp.,Public Company,IS_PARENT_OF,00B6CB-E,Esso Thailand Public Co. Ltd.,Public_Company
0B1RG9-E,MDRA GP LP,Hedge Fund,IS_PARENT_OF,00B6HM-E,Monarch Alternative Capital LP,Subsidiary
05G06K-E,Stanford University,College/University,IS_PARENT_OF,00B728-E,Board of Trustees of the Leland Stanford Junior University,Trust_Trustee
00836V-E,"Qurate Retail, Inc.",Public Company,IS_PARENT_OF,00B72R-E,"HSN, Inc.",Subsidiary
05J1V1-E,SAS Rue la Boétie,Private Company,IS_PARENT_OF,00B74W-E,Amundi SA,Public_Company
000HKB-E,"Digi International, Inc.",Public Company,IS_PARENT_OF,00B77D-E,"Opengear, Inc.",Subsidiary
0HVSWJ-E,Kaseya Ltd.,Holding Company,IS_PARENT_OF,00B78N-E,"Unitrends, Inc.",Subsidiary
003N0M-E,Alcon AG,Public Company,IS_PARENT_OF,00B7QW-E,"Ivantis, Inc.",Subsidiary
0GRP3J-E,Brevan Howard (Jersey) LP,Private Company,IS_PARENT_OF,00B7V8-E,BH Global Ltd.,Mutual_Fd_Closed_End
05HWBL-E,"Takeda Pharmaceutical Co., Ltd.",Public Company,IS_PARENT_OF,00B7VX-E,Shire Plc,Subsidiary
05HX96-E,Pou Chen Corp.,Public Company,IS_PARENT_OF,00B7ZR-E,Pou Sheng International (Holdings) Ltd.,Public_Company
0JX6S8-E,Sentient Group Ltd.,Private Company,IS_PARENT_OF,00B84J-E,Iron Road Ltd.,Public_Company
05PYR4-E,City of Chongqing,Government,IS_PARENT_OF,00B86Z-E,"Chongqing Machinery & Electric Co., Ltd.",Public_Company
0NZR2C-E,Zevia PBC,Public Company,IS_PARENT_OF,00B89K-E,Zevia LLC,Subsidiary
001TLD-E,Wexford Capital LP,Private Company,IS_PARENT_OF,00B8B0-E,"Bonterra Resources, Inc.",Public_Company
0B62FP-E,Ceres Estates Ltd.,Private Company,IS_PARENT_OF,00B8GT-E,Indiabulls Properties Investment Trust,Subsidiary
0JNT4Z-E,Waterland Management Holding IV BV,Private Company,IS_PARENT_OF,00B8NC-E,Kredyt Inkaso SA,Public_Company
05HN66-E,Government of India,Government,IS_PARENT_OF,00B8Z5-E,Legacy Iron Ore Ltd.,Public_Company
0BX8SL-E,Taiga Fund Management AS,Private Company,IS_PARENT_OF,00B96Z-E,Taiga Investment Funds Plc,Umbrella_Fund
009QLL-E,Navios Maritime Partners LP,Public Company,IS_PARENT_OF,00B9D4-E,Navios Maritime Acquisition Corp.,Subsidiary
0N8VKC-E,InPost SA,Public Company,IS_PARENT_OF,00B9Z5-E,Integer.pl SA,Subsidiary
05Q1YH-E,Sociedade de Turismo e Diversões de Macau SA,Private Company,IS_PARENT_OF,00B9Z8-E,SJM Holdings Ltd.,Public_Company
075JJP-E,Arrowgrass Capital Partners LLP,Private Company,IS_PARENT_OF,00BB67-E,Arrowgrass Master Fund Ltd.,Hedge_Fund
000SVK-E,"Omega Healthcare Investors, Inc.",Public Company,IS_PARENT_OF,00BB68-E,"Aviv REIT, Inc.",Subsidiary
05L1TX-E,The Jordan Co. LP,Private Company,IS_PARENT_OF,00BB75-E,JZ Capital Partners Ltd.,Private_Eq_Fd_Alt_Invt
07KD5F-E,Albion Capital Group LLP,Private Company,IS_PARENT_OF,00BB7G-E,Kings Arms Yard VCT Plc,Venture_Capital_Fund
003M99-E,ARC Resources Ltd.,Public Company,IS_PARENT_OF,00BBXC-E,Seven Generations Energy Ltd.,Subsidiary
0BH2D0-E,"Packaging Coordinators, Inc.",Holding Company,IS_PARENT_OF,00BC0N-E,"Lyophilization Services of New England, Inc.",Subsidiary
0DJ217-E,Navajo Transitional Energy Co. LLC,Private Company,IS_PARENT_OF,00BDPB-E,"Cloud Peak Energy, Inc.",Subsidiary
007V12-E,RA Capital Management LP,Private Company,IS_PARENT_OF,00BFGJ-E,RA Capital Healthcare Fund LP,Hedge_Fund
07C5Y9-E,Grand Pharmaceutical Group Ltd.,Public Company,IS_PARENT_OF,00BG5W-E,"OncoSec Medical, Inc.",Public_Company
0N50YD-E,"National Resilience, Inc.",Holding Company,IS_PARENT_OF,00BG6W-E,"Therapure Biopharma, Inc.",Subsidiary
05HG2T-E,Reckitt Benckiser Group Plc,Public Company,IS_PARENT_OF,00BGRV-E,Mead Johnson Nutrition Co.,Subsidiary
0657D3-E,United Nations (New York),Government,IS_PARENT_OF,00BHBG-E,World Food Programme,Non_Profit_Organization
0MCBZD-E,Yiheng Capital Management LP,Private Company,IS_PARENT_OF,00BHZ5-E,Yiheng Capital Partners LP,Hedge_Fund
0DJWQB-E,Laborie Medical Technologies Corp.,Holding Company,IS_PARENT_OF,00BJ3J-E,"2941881 Canada, Inc.",Subsidiary
0MCBZD-E,Yiheng Capital Management LP,Private Company,IS_PARENT_OF,00BJ6W-E,Yiheng Capital LLC,Extinct
00BJZT-E,"TruGreen, Inc.",Holding Company,IS_PARENT_OF,00BJZW-E,TruGreen LP,Subsidiary
0DJ2T8-E,"Adare Pharmaceuticals, Inc.",Holding Company,IS_PARENT_OF,00BKX1-E,"Orbis Biosciences, Inc.",Subsidiary
09XNP5-E,"Ganfeng Lithium Co., Ltd.",Public Company,IS_PARENT_OF,00BLXP-E,Bacanora Minerals Ltd.,Subsidiary
003KHD-E,Elbit Systems Ltd.,Public Company,IS_PARENT_OF,00BM3K-E,Ashot Ashkelon Industries Ltd.,Public_Company
0MMSG3-E,CureVac NV,Public Company,IS_PARENT_OF,00BMFX-E,CureVac AG,Subsidiary
0610KZ-E,Province of Shandong,Government,IS_PARENT_OF,00BND0-E,China Shuifa Singyes Energy Holdings Ltd.,Public_Company
0DKRNZ-E,Kibbutz Kfar Aza,Private Company,IS_PARENT_OF,00BNW2-E,Kafrit Industries (1993) Ltd.,Public_Company
003JQM-E,Shufersal Ltd.,Public Company,IS_PARENT_OF,00BP89-E,Mini Line Ltd.,Subsidiary
05HRR3-E,Reliance Industries Ltd.,Public Company,IS_PARENT_OF,00BPTY-E,Saavn LLC,Subsidiary
06X2JD-E,ENGIE SA,Public Company,IS_PARENT_OF,00BPXY-E,Al Kamil Power Co. SAOG,Public_Company
09LJ45-E,PBZ Croatia osiguranje dd,Joint Venture,IS_PARENT_OF,00BQT7-E,Helios Faros dd,Public_Company
000N1N-E,International Business Machines Corp.,Public Company,IS_PARENT_OF,00BS46-E,"Turbonomic, Inc.",Subsidiary
0BJY9P-E,Softlogic Capital Plc,Public Company,IS_PARENT_OF,00BSQ2-E,Softlogic Life Insurance Plc,Public_Company
0C7ZDY-E,Sohu.com Ltd.,Public Company,IS_PARENT_OF,00BT01-E,Changyou.com Ltd.,Subsidiary
06WQW3-E,"Live Ventures, Inc.",Public Company,IS_PARENT_OF,00BT85-E,Salomon Whitney LLC,Subsidiary
064N0H-E,"Roku, Inc.",Public Company,IS_PARENT_OF,00BXZM-E,"DataXu, Inc.",Subsidiary
064G44-E,"Forest2Market, Inc.",Holding Company,IS_PARENT_OF,00C021-E,Tecnon OrbiChem Ltd.,Subsidiary
0GV7XK-E,MSC Mediterranean Shipping Company Holding SA,Private Company,IS_PARENT_OF,00C078-E,MSC Cruises SA,Subsidiary
0BMCYD-E,Halogen Ltd.,Private Company,IS_PARENT_OF,00C1MP-E,Chemspec International Ltd.,Subsidiary
064BYM-E,Thomas H. Lee Advisors LLC,Private Company,IS_PARENT_OF,00C1WM-E,"First Eagle Alternative Capital BDC, Inc.",Private_Eq_Fd_Alt_Invt
000NB6-E,Johnson & Johnson,Public Company,IS_PARENT_OF,00C23D-E,"Auris Health, Inc.",Subsidiary
063F28-E,Nexit Ventures Oy,Private Company,IS_PARENT_OF,00C33G-E,"Conformiq, Inc.",Subsidiary
0M5Q7J-E,Google Cloud,Private Company,IS_PARENT_OF,00C3BS-E,"Actifio, Inc.",Subsidiary
001NDB-E,Teck Resources Ltd.,Public Company,IS_PARENT_OF,00C3JF-E,Teck Coal Ltd.,Subsidiary
0J0D6H-E,Blue Ocean Structure Investment Co. Ltd.,Private Company,IS_PARENT_OF,00C3ML-E,Global Cord Blood Corp.,Public_Company
00D4D2-E,"Artisan Partners Asset Management, Inc.",Public Company,IS_PARENT_OF,00C3P1-E,Artisan Partners Holdings LP,Subsidiary
0FM7LR-E,Hewlett Packard Enterprise Co.,Public Company,IS_PARENT_OF,00C4BX-E,"MapR Technologies, Inc.",Subsidiary
00BJ80-E,"Castle Biosciences, Inc.",Public Company,IS_PARENT_OF,00C5L1-E,"AltheaDx, Inc.",Subsidiary
0M2PM6-E,Iodine Software LLC,Holding Company,IS_PARENT_OF,00C5XD-E,"ChartWise Medical Systems, Inc.",Subsidiary
000JFZ-E,Fairfax Financial Holdings Ltd.,Public Company,IS_PARENT_OF,00C6MK-E,"AGT Food & Ingredients, Inc.",Subsidiary
0M3FN0-E,Madison Square Garden Entertainment Corp.,Public Company,IS_PARENT_OF,00C6QN-E,"MSG Networks, Inc.",Subsidiary
